news_title,publish_date,sentence,risk_label
GOP SENATORS' REPORT CALLS LRT'S NORTH SHORE CONNECTOR A MONUMENTAL WASTE,2010-08-04 00:00:00,"""Unfortunately, the North Shore Connector has been plagued with problems since its inception, making it seem in this case that federal officials are throwing good money after bad,"" the report said.",1.0
GOP SENATORS' REPORT CALLS LRT'S NORTH SHORE CONNECTOR A MONUMENTAL WASTE,2010-08-04 00:00:00,"Among the other stimulus-funded projects targeted in the report were $71,623 to Wake Forest University for research on how monkeys react under the influence of cocaine; $294,958 to the same university for studying whether yoga can ""reduce the frequency and/or severity of hot flashes"" in menopausal women; and $341,000 to plant palm trees in Fresno, Calif.",0.0
GOP SENATORS' REPORT CALLS LRT'S NORTH SHORE CONNECTOR A MONUMENTAL WASTE,2010-08-04 00:00:00,Stimulus money helped rescue the connector project after inflation and delays put it in jeopardy of being halted short of completion.,1.0
GOP SENATORS' REPORT CALLS LRT'S NORTH SHORE CONNECTOR A MONUMENTAL WASTE,2010-08-04 00:00:00,It is now about 75 percent complete and scheduled to begin passenger service to new stations near PNC Park and Heinz Field in March 2012.,0.0
GOP SENATORS' REPORT CALLS LRT'S NORTH SHORE CONNECTOR A MONUMENTAL WASTE,2010-08-04 00:00:00,"""With an infusion of more than $62 million in stimulus money, the project was taken off life support.",0.0
GOP SENATORS' REPORT CALLS LRT'S NORTH SHORE CONNECTOR A MONUMENTAL WASTE,2010-08-04 00:00:00,"They include corporate centers for Del Monte and Equitable Resources, with more than 1,000 employees; three hotels; several restaurants; the amphitheater that is under construction; and the riverfront park.",0.0
GOP SENATORS' REPORT CALLS LRT'S NORTH SHORE CONNECTOR A MONUMENTAL WASTE,2010-08-04 00:00:00,Mr. Ritchie said the project cost was driven up by runaway inflation that affected the construction industry worldwide.,1.0
GOP SENATORS' REPORT CALLS LRT'S NORTH SHORE CONNECTOR A MONUMENTAL WASTE,2010-08-04 00:00:00,"""The prices of basic construction materials such as steel and concrete skyrocketed.",1.0
GOP SENATORS' REPORT CALLS LRT'S NORTH SHORE CONNECTOR A MONUMENTAL WASTE,2010-08-04 00:00:00,"Unfortunately, this hit after the project's final design and during the period Port Authority was bidding construction work,"" he said.",1.0
GOP SENATORS' REPORT CALLS LRT'S NORTH SHORE CONNECTOR A MONUMENTAL WASTE,2010-08-04 00:00:00,"The authority responded by downsizing the project, eliminating a planned spur to the David L. Lawrence Convention Center and making other changes to cut costs, including closing the Gateway Center station during construction.",0.0
Hartman calls it quits as head of the MTA State agency faces a rocky time: Â  [FINAL Edition ],1993-02-13 00:00:00,"Mr. Hartman's resignation comes at a particularly rocky time for the Baltimore-based state agency that is responsible for the light rail, Metro, MTA bus, and Maryland Rail Commuter (MARC) systems.",0.0
Hartman calls it quits as head of the MTA State agency faces a rocky time: Â  [FINAL Edition ],1993-02-13 00:00:00,"Last month, the MTA raised the base fares for subway, bus and light rail, and put into effect the largest-ever cutback in bus service.",0.0
Hartman calls it quits as head of the MTA State agency faces a rocky time: Â  [FINAL Edition ],1993-02-13 00:00:00,Problems with gasoline-contaminated soil have delayed construction of the Metro extension from Charles Center to Johns Hopkins Hospital and put the project 5 percent over budget.,1.0
Hartman calls it quits as head of the MTA State agency faces a rocky time: Â  [FINAL Edition ],1993-02-13 00:00:00,The MARC system has been dogged by the unreliable performance of commuter trains running to and from Washington.,0.0
Hartman calls it quits as head of the MTA State agency faces a rocky time: Â  [FINAL Edition ],1993-02-13 00:00:00,"Since the light rail system opened last April, it has achieved only modest ridership -- about 7,000 passenger trips a day.",0.0
Hartman calls it quits as head of the MTA State agency faces a rocky time: Â  [FINAL Edition ],1993-02-13 00:00:00,However it is poised to expand to Anne Arundel County later this year.,0.0
Hartman calls it quits as head of the MTA State agency faces a rocky time: Â  [FINAL Edition ],1993-02-13 00:00:00,An angry Gov. William Donald Schaefer publicly berated Mr. Hartman at a february 3 meeting of the Board of Public Works before approving a contract item.,0.0
Hartman calls it quits as head of the MTA State agency faces a rocky time: Â  [FINAL Edition ],1993-02-13 00:00:00,The change order covered a portion of the $16 million Metro cost overrun.,1.0
Hartman calls it quits as head of the MTA State agency faces a rocky time: Â  [FINAL Edition ],1993-02-13 00:00:00,"The governor said he was disappointed with the delays in the subway project and told Mr. Hartman, ""You make it very tough for me to keep supporting you.""",1.0
Hartman calls it quits as head of the MTA State agency faces a rocky time: Â  [FINAL Edition ],1993-02-13 00:00:00,"Mr. Hartman said yesterday that the incident ""was not a factor"" and that he has been weighing a career change for months.",0.0
Hartman calls it quits as head of the MTA State agency faces a rocky time: Â  [FINAL Edition ],1993-02-13 00:00:00,"He said he has no definite plans but is convinced that ""there are other things I want to do with my life.""",0.0
Honolulu mayoral candidates spar over Honolulu's rail project in forum,2020-06-21 00:00:00,"""Now, something happened between $5 billion and $9 billion in those 10 years I was out of office.",1.0
Honolulu mayoral candidates spar over Honolulu's rail project in forum,2020-06-21 00:00:00,"So obviously, there is been some managerial questions there, some oversight questions there.""",1.0
Honolulu mayoral candidates spar over Honolulu's rail project in forum,2020-06-21 00:00:00,"Without naming them, Hannemann pointed out that Councilwoman Kym Pine voted to give approvals to advance the project and that former you.S.",0.0
Honolulu mayoral candidates spar over Honolulu's rail project in forum,2020-06-21 00:00:00,"Rep. Colleen Hanabusa was chairwoman of the HART board ""when some of those cost increases exploded.""",0.0
Honolulu mayoral candidates spar over Honolulu's rail project in forum,2020-06-21 00:00:00,"The project cannot be halted because it would cost billions to tear it down, he said.",0.0
Honolulu mayoral candidates spar over Honolulu's rail project in forum,2020-06-21 00:00:00,"""We have to figure out a way to push it through.""",0.0
Honolulu mayoral candidates spar over Honolulu's rail project in forum,2020-06-21 00:00:00,"Hanabusa, however, said Hannemann has ""forgotten a lot of things.""",0.0
Honolulu mayoral candidates spar over Honolulu's rail project in forum,2020-06-21 00:00:00,"Recent state and city audits as well as a federal investigation into rail financing made it clear that ""they do not know really what happened "" with roughly $700 million in expenditures made during the early years of the project.",1.0
Honolulu mayoral candidates spar over Honolulu's rail project in forum,2020-06-21 00:00:00,"The project's cost overruns and other challenges can be traced to the Hannemann administration, she said.",1.0
Honolulu mayoral candidates spar over Honolulu's rail project in forum,2020-06-21 00:00:00,"""You do not issue contracts before an environmental impact statement is done, and when you do that, you have got these problems.""",1.0
Honolulu mayoral candidates spar over Honolulu's rail project in forum,2020-06-21 00:00:00,"Hannemann was mayor when the language for HART and its board was drafted and the agency was not set up to give board members authority to deal with its administrative functions, Hanabusa said.",0.0
Keeping a Lid on Metro Rail Costs-Who's in Charge?: Â  [Home Edition ],1987-05-04 00:00:00,"Last fall when construction finally began on Los Angeles' nearly $4-billion Metro Rail project, smiling transit officials joined smiling city officials in a show of confidence that seemed to portend that all was in readiness to embark on a mighty civic adventure.",0.0
Keeping a Lid on Metro Rail Costs-Who's in Charge?: Â  [Home Edition ],1987-05-04 00:00:00,"In fact, The Times has learned since then, the Metro Rail start-up caught RTD officials still grappling with sloppy record-keeping, poor communications between key decision-makers and fuzzy chains of command: spending control problems that federal transit officials have warned repeatedly could lead to millions, if not billions, in unforeseen cost overruns.",1.0
Keeping a Lid on Metro Rail Costs-Who's in Charge?: Â  [Home Edition ],1987-05-04 00:00:00,"Despite assurances last year by top district managers, including General Manager John Dyer, that the transit agency was fully prepared to take on one of the costliest transit projects in the nation's history, continuing turf wars between key RTD departments suggest otherwise.",1.0
Keeping a Lid on Metro Rail Costs-Who's in Charge?: Â  [Home Edition ],1987-05-04 00:00:00,Just last month-shortly after backhoes peeled away the asphalt on downtown streets for the subway's first major underground work-there still was no consensus among RTD officials on who among them held primary responsibility for controlling costs.,1.0
Keeping a Lid on Metro Rail Costs-Who's in Charge?: Â  [Home Edition ],1987-05-04 00:00:00,UMTA has yet to evaluate the effectiveness of those remedies.,0.0
Keeping a Lid on Metro Rail Costs-Who's in Charge?: Â  [Home Edition ],1987-05-04 00:00:00,"In the meantime, Times reporters found that, as recently as last month, many of RTD's problems in the area of contract administration-where cost controls occur-persist, specifically in the tug-of-war over spending prerogatives between engineers and administrators.",1.0
Keeping a Lid on Metro Rail Costs-Who's in Charge?: Â  [Home Edition ],1987-05-04 00:00:00,"Federal transit officials say the engineer-at-the-helm approach has led to costly mistakes in some other cities, which have provided volumes of cost overrun horror stories on large transit projects.",1.0
Keeping a Lid on Metro Rail Costs-Who's in Charge?: Â  [Home Edition ],1987-05-04 00:00:00,"The engineers, often a tough, results-oriented breed of builders who follow ""great projects"" from one city to another, tend to be more concerned with actual construction problems than filling out paper work and analyzing the long-term budget effects of their decisions in the field, transit experts said.",0.0
